bank_quarter_id,ticker,report_year,report_quarter,quarter_label,period_end,period_end_date,asof_trade_date,exchange,trading_history_years,years_listed,listing_date_after_period_flag,total_assets_bn_vnd,customer_loans_bn_vnd,customer_deposits_bn_vnd,equity_bn_vnd,daily_return_asof,ret_3m,ret_6m,vol_20d,avg_volume_20d,price_momentum_score,liquidity_score,risk_score_basic,roe_pct,net_income_reported_bn_vnd,operating_profit_before_provision_bn_vnd,provision_expense_abs_bn_vnd,nim_proxy,loan_growth_yoy,deposit_growth_yoy,debt_to_equity,current_ratio_proxy,npl_ratio,llr,casa_ratio,market_cap_bn_vnd,log_market_cap,book_equity_bn_vnd,pb_ratio,daily_return_asof_missing,ret_3m_missing,ret_6m_missing,vol_20d_missing,avg_volume_20d_missing,net_income_reported_missing,nim_proxy_missing,loan_growth_yoy_missing,deposit_growth_yoy_missing,debt_to_equity_missing,current_ratio_proxy_missing,npl_ratio_missing,llr_missing,casa_ratio_missing,prev_year_annual_ocr_missing,market_cap_missing,book_equity_missing,pb_ratio_missing,log_market_cap_missing,years_listed_missing,trading_history_years_missing,segment_label
1426,VPB,2018,1,2018Q1,201803,2018-03-31,2018-03-30,HOSE,0.60714285714285714286,0.61875427789185489391,0,284388.078000000000,185628.816000000000,143121.084000000000,31635.228000000000,-0.01085271317829457364,0.5930087390761548,0.7600000000000000,0.0247799980556525708792927705445858430132,4107037.000000000000,0.7272727272727273,0.5454545454545454,0.6363636363636364,6.81,2089.2920000000000000,5271.2920000000000000,2652.3170000000000000,,,,7.9896010232643179,0.12109942578293380272,3.39418105744602040900,50.76440051341753303500,4.63233199959877443500,101236.865148760000,11.525218249627693,31635.228000000000,3.2001307260614654,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Risky
97,ACB,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HOSE,2.7420634920634921,,1,309968.108000000000,219589.010000000000,267801.485000000000,18318.852000000000,-0.01434720229555236729,-0.23666666666666666667,0.13179571663920922570,0.0240509606550608329034559641174134798910,4100802.800000000000,0.625,0.6666666666666666,0.5833333333333334,7.43,1317.9130000000000000,1972.2150000000000000,311.2860000000000000,0.81606000977758655300,22.68320913904693460900,16.34115247254118573400,15.9207168658822070,0.10589379662261164829,0.70770348236586032100,132.7441550525719600,,35288.830835130000,10.471321785917325,18318.852000000000,1.9263669380117269,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Safe
203,BID,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HOSE,2.5634920634920635,4.4298425735797399,0,1268548.943000000000,917422.710000000000,964542.964000000000,53097.451000000000,0.00353857041755130927,-0.40916666666666666667,0.0613772455089820,0.0316320043741298068456887123801233881654,2872793.500000000000,0.125,0.5,0.8333333333333334,3.78,1963.6330000000000000,6545.0500000000000000,3993.8250000000000000,0.66689583834056305900,15.44918128346653511800,18.85747225133741170400,22.8909574585793205,0.11162225468723189489,1.62237217385436664200,80.70034455087298119100,18.62828279249879579000,103231.324677800000,11.544727619672178,53097.451000000000,1.9441860717155707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safe
319,CTG,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HOSE,2.5039682539682540,8.9555099247091034,0,1140081.446000000000,855081.224000000000,852448.921000000000,68042.463000000000,-0.00179694519317160827,-0.30692451653150343107,0.0807392996108949,0.0227689445190897856204328584912326743780,4570703.500000000000,0.33333333333333337,0.8333333333333334,0.3333333333333333,2.69,1808.1130000000000000,4838.7200000000000000,2600.7860000000000000,0.63942299726537855300,18.43768615847927303500,23.02079711022663374700,15.7554405842128319,0.09107814972060582241,1.13965689723410885600,92.13963263878862708800,15.32834032024141759700,86290.754917070000,11.365477744068442,68042.463000000000,1.2681897614004655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Growth
387,EIB,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HOSE,2.7341269841269841,8.6735112936344969,0,146802.255000000000,99601.477000000000,114222.685000000000,14978.569000000000,0.00641025641025641026,0.03516483516483516484,0.1687344913151365,0.0150957925770698387458760153299430780378,214060.500000000000,0.8333333333333333,0.16666666666666666,0,1.97,292.8800000000000000,381.2310000000000000,19.6470000000000000,0.57620736405292250300,12.63135974680483932200,0.92779641247847879300,8.8008197578820781,0.15015684662314783096,2.26838908815659749600,45.94562375186540377600,,17546.828117940000,9.7726284785391378,14978.569000000000,1.17146224835897207537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Safe
487,KLB,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HOSE,0.97619047619047619048,,1,39268.744000000000,27104.414000000000,27936.974000000000,3641.9890000000000000,0.00000000000000000000,0.10196078431372549020,0.2516703786191537,0.0566898499425510726338956496904975031751,7544.3000000000000000,1,0,1,1.71,61.9330000000000000,94.9530000000000000,17.2190000000000000,0.66741756407627739000,,,9.7822247678397711,0.20531608898986169243,0.83899444949531715000,106.1687026217951800,,3250.4423561200000000,8.0865463756371000,3641.9890000000000000,0.89249098668886698999,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,Risky
536,LPB,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HOSE,0.72619047619047619048,,1,175881.155000000000,113254.545000000000,146316.056000000000,9787.2830000000000000,0.00000000000000000000,-0.25813008130081300813,0.11963190184049079755,0.0181429790210254749353736319768942898530,1295863.200000000000,0.45833333333333337,0.3333333333333333,0.08333333333333333,1.33,128.9520000000000000,245.6550000000000000,86.7030000000000000,,,,16.9703759460107570,0.11542290374204774996,1.06725880409578749400,114.4796156772254900,28.38655777250220048100,10903.5796650000000000,9.2968464239356228,9787.2830000000000000,1.1140558278533481,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Risky
597,MBB,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HOSE,2.7341269841269841,6.6611909650924025,0,333203.019000000000,202027.423000000000,234796.072000000000,31330.925000000000,-0.01196581196581196581,-0.25611325611325611326,0.07235621521335807050,0.0233794856969538374953573117348307426753,5185734.000000000000,0.41666666666666663,0.9166666666666666,0.5,4.78,1491.4320000000000000,2877.6270000000000000,966.6400000000000000,1.07885644729180751300,18.56298618824239478000,15.48678229943037355800,9.6349563251005197,0.20246903312632800036,1.20401724884113332300,95.85269498394025766800,,46557.899474020000,10.748451966998030,31330.925000000000,1.4860046255902116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Risky
753,NVB,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HNX,2.4603174603174603,7.7946611909650924,0,73519.895000000000,34868.448000000000,44929.539000000000,3209.0410000000000000,0.0270270270270270,-0.22448979591836734694,0.0410958904109589,0.0231427760457139788992279078819302478209,555110.450000000000,0.4583333333333333,0.25,0.4166666666666667,0.05,1.7400000000000000,93.0840000000000000,90.9090000000000000,0.36013136150449437300,27.94834340985146286500,3.00528629103411742900,21.9102386039941528,0.13944421724702703796,1.18469955843434297700,72.97155659735411152700,16.39926506828949723200,11701.767126080000,9.3674951457980902,3209.0410000000000000,3.6464997256438917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Growth
981,SHB,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HOSE,2.2301587301587302,,1,303831.432000000000,205447.636000000000,219651.488000000000,15710.949000000000,-0.01486988847583643123,-0.36602870813397129187,-0.02573529411764705882,0.0214699951331147363628834102218200628435,6142833.300000000000,0.08333333333333333,1,0.16666666666666666,2.8,432.7920000000000000,724.5040000000000000,182.6140000000000000,0.37174639947613422400,15.56332134010940622800,21.14110585875121060300,18.3388338285612155,0.14852948861674648796,2.33177860816636127800,61.61768385774413851100,9.10919080052277756800,12703.315170700000,9.4496182754454285,15710.949000000000,0.80856447122958644955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Growth
1100,STB,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HOSE,2.7341269841269841,11.9671457905544148,0,400686.351000000000,243564.981000000000,355860.198000000000,23648.604000000000,0.00000000000000000000,-0.24262295081967213115,-0.07968127490039840637,0.0260514421828286921033297134800025361371,4551468.500000000000,0.2916666666666667,0.75,0.75,1.57,371.2790000000000000,925.5740000000000000,433.2710000000000000,0.45571238962508986700,12.71392642368056911900,12.23224010941870941600,15.9433405455983787,0.06479440372849459022,4.84853501656529806400,,13.87195344562237554600,21774.241519800000,9.9884829684986493,23648.604000000000,0.92074109405358557317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Safe
1317,VCB,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HOSE,2.5634920634920635,8.9993155373032170,0,977681.955000000000,596234.984000000000,764496.671000000000,58603.184000000000,0.00163331972233564720,-0.18287808127914723518,0.1838803088803089,0.0221549384091460320995945463336939959556,2607725.000000000000,0.8333333333333334,0.4166666666666667,0.25,5.1,2926.7630000000000000,5395.2380000000000000,1737.8160000000000000,0.68631469925382547400,16.09499244637262979200,17.71004773555075619500,15.6830859394943456,0.19236285460890054657,1.14249085345084667600,130.6726105946037900,28.36958904278453552200,204964.710055820000,12.230593097232539,58603.184000000000,3.4975012629999762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safe
1373,VIB,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HOSE,1.4523809523809524,,1,127291.101000000000,86247.968000000000,75346.488000000000,9668.6020000000000000,0.00892857142857142857,-0.33918128654970760234,0.1936619718309859,0.0251681318751275262102905301944232157491,177999.250000000000,0.5416666666666666,0.08333333333333333,0.6666666666666666,5.38,506.6710000000000000,771.4880000000000000,138.1490000000000000,0.91429094600585681500,,,12.1654091253316664,0.09059815163423793606,2.48757704013136295600,47.55965216410863529400,12.70915702655511362000,11539.579356900000,9.3535380885225246,9668.6020000000000000,1.1935106395836751,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Safe
1427,VPB,2018,2,2018Q2,201806,2018-06-30,2018-06-29,HOSE,0.85317460317460317460,0.86789869952087611225,0,293140.690000000000,195163.848000000000,151302.335000000000,32991.950000000000,-0.02648305084745762712,-0.28759689922480620155,0.1516290726817043,0.0359743486829118088395457037341332469687,3639177.500000000000,0.5,0.5833333333333334,0.9166666666666666,4.38,1415.0200000000000000,4550.6900000000000000,2794.1790000000000000,2.13308646817053449400,,,7.8852186669778537,0.11303603469307596877,3.39418105744602040900,50.76440051341753303500,4.63233199959877443500,72912.757893190000,11.197018908078645,32991.950000000000,2.2100166220302225,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Risky
98,ACB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,2.9960317460317460,,1,312777.917000000000,218543.139000000000,267975.270000000000,19518.788000000000,0.00664893617021276596,0.1772939346811820,-0.15982241953385127636,0.0126481208062677426103528894487427998486,3779585.150000000000,0.6071428571428572,0.6428571428571429,0.21428571428571427,6.92,1309.4220000000000000,1840.2350000000000000,214.9040000000000000,0.82320653913447299800,20.35344579924292745200,14.50455011076196961700,15.0244538236697893,0.10008714511322169275,0.70770348236586032100,132.7441550525719600,,38884.490454430000,10.568350747132424,19518.788000000000,1.9921570158162484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Risky
142,BAB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HNX,0.73412698412698412698,,1,89675.629000000000,60245.051000000000,70460.260000000000,6876.4100000000000000,0.00000000000000000000,-0.06833333333333333333,-0.10128617363344051447,0.0045633664482830642358062426632061754762,11230.000000000000,0.39285714285714285,0,0,1.79,121.7120000000000000,173.7610000000000000,24.9810000000000000,,,,12.0410532530782778,0.11511108577002399020,0.63367702169997595700,174.3211266964722500,,11986.527447180000,9.3915385853210767,6876.4100000000000000,1.7431373997740100,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,Growth
204,BID,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,2.8174603174603175,4.6817248459958932,0,1268412.620000000000,953925.133000000000,953512.834000000000,53719.928000000000,0.0158730158730159,0.4222222222222222,-0.18884664131812420786,0.0211464523120317450753954589773793641018,2834491.500000000000,0.7142857142857143,0.5714285714285714,0.7857142857142857,3.28,1753.0400000000000000,6623.5160000000000000,4339.7260000000000000,0.64257835978889050300,17.25779213306079893700,15.84784643914792816600,22.6115845129204194,0.10350627514930335977,1.62237217385436664200,80.70034455087298119100,18.62828279249879579000,139777.252032000000,11.847805377601933,53719.928000000000,2.6019627582523938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safe
320,CTG,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,2.7579365079365079,9.2073921971252567,0,1172517.257000000000,875799.289000000000,825749.141000000000,69915.125000000000,-0.00158227848101265823,0.1928166351606805,-0.20378548895899053628,0.0176868774970445807993208637269563058386,5459528.500000000000,0.5714285714285714,0.7857142857142857,0.6428571428571429,2.71,1871.4880000000000000,5708.2690000000000000,3378.1480000000000000,0.64923231084247477400,16.17117907435689722600,13.88992910534527211600,15.7705808578615857,0.10943707027042098990,1.13965689723410885600,92.13963263878862708800,15.32834032024141759700,98018.841318940000,11.492914997529970,69915.125000000000,1.4019690491712630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Risky
388,EIB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,2.9880952380952381,8.9253935660506502,0,146991.072000000000,97361.628000000000,119167.515000000000,15187.003000000000,0.01098901098901098901,-0.00968783638320775027,0.01098901098901098901,0.0076702946485996552072795190939537593492,197779.500000000000,0.6071428571428572,0.21428571428571427,0.07142857142857142,1.13,169.9230000000000000,365.5590000000000000,150.7510000000000000,0.54679866843946390900,2.97764136406455177100,5.18027681374733560800,8.6787412236634180,0.17543649581865336798,2.26838908815659749600,45.94562375186540377600,,17137.029584400000,9.7489968740058608,15187.003000000000,1.12840101397227616272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Growth
439,HDB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,0.71428571428571428571,0.73374401095140314853,0,199380.170000000000,119572.248000000000,129966.300000000000,15954.562000000000,0.00654450261780104712,0.07252440725244072524,-0.12314709236031927024,0.0117561829394177135289862714495749473962,1493613.000000000000,0.5,0.2857142857142857,0.14285714285714285,3.49,567.1350000000000000,967.9220000000000000,146.5520000000000000,,,,11.4967498324303732,0.16302437988920282058,,,,38490.574923870000,10.558168683133501,15954.562000000000,2.4125121657285233,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,Risky
488,KLB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,1.1825396825396825,,1,39452.452000000000,27157.191000000000,27670.822000000000,3697.8170000000000000,-0.00862068965517241379,-0.02044293015332197615,0.12745098039215686275,0.0897659736211403376961918197016864871092,18987.400000000000,0.6071428571428571,0.07142857142857142,1,1.63,59.9950000000000000,79.7550000000000000,4.8390000000000000,0.65577509772590345300,,,9.6691196454556837,0.17790865436047662072,0.83899444949531715000,106.1687026217951800,,3325.6305245000000000,8.1094145665407593,3697.8170000000000000,0.89934967698509688284,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,Safe
537,LPB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,0.98015873015873015873,,1,167328.159000000000,113900.829000000000,127541.903000000000,10067.325000000000,0.03039513677811550152,-0.05307262569832402235,-0.30674846625766871166,0.0224645438857191155901570756846669874387,1865344.100000000000,0.07142857142857142,0.5,0.9285714285714286,2.82,280.0420000000000000,551.7000000000000000,203.6580000000000000,0.73780864816506698900,,,15.6209155858184771,0.06276633379675450532,1.06725880409578749400,114.4796156772254900,28.38655777250220048100,10126.8863190000000000,9.2229491777335816,10067.325000000000,1.00591630040750646274,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Growth
598,MBB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,2.9880952380952381,6.9130732375085558,0,343850.297000000000,201474.976000000000,232638.438000000000,33207.642000000000,0.00496688741721854305,0.1076642335766423,-0.20757180156657963446,0.0133608177731665339663866988581014807526,5761254.000000000000,0.39285714285714285,0.8571428571428571,0.2857142857142857,5.46,1761.0430000000000000,2831.0720000000000000,645.6170000000000000,1.07309097057874833600,15.65279531361442653600,9.95385300710257316100,9.3545532380769463,0.18175259608182269753,1.20401724884113332300,95.85269498394025766800,,48893.849447630000,10.797406889385151,33207.642000000000,1.4723673980715041,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Safe
754,NVB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HNX,2.7142857142857143,8.0465434633812457,0,69505.220000000000,34346.415000000000,47144.549000000000,3210.3140000000000000,0.02222222222222222222,0.2432432432432432,-0.07070707070707070707,0.0177712896831892765329353309214691727753,1536088.650000000000,0.8928571428571428,0.35714285714285715,0.7142857142857143,0.04,1.2730000000000000,4.6350000000000000,3.0440000000000000,0.35384135156961768600,21.50215473929265912800,4.86461002981924722700,20.6505986641805132,0.09331097022748625664,1.18469955843434297700,72.97155659735411152700,16.39926506828949723200,14165.297047360000,9.5585503825607994,3210.3140000000000000,4.4124335025670386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Growth
982,SHB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,2.4841269841269841,,1,299697.687000000000,194009.452000000000,219406.083000000000,16054.003000000000,0.01374570446735395189,0.17063492063492063492,-0.29425837320574162679,0.0145727423103607026612974466764011911449,8826283.200000000000,0.3928571428571429,1,0.42857142857142855,1.75,278.6610000000000000,578.9720000000000000,230.7710000000000000,0.38912157277369080800,2.36303040210112149500,13.57722245761550425000,17.6680971094872724,0.13310551981125728151,2.33177860816636127800,61.61768385774413851100,9.10919080052277756800,14141.426322100000,9.5568638057990261,16054.003000000000,0.88086605702640020685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Risky
1101,STB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,2.9880952380952381,12.2190280629705681,0,403602.479000000000,249548.038000000000,357219.509000000000,23780.895000000000,0.0671936758893281,0.2162162162162162,-0.12903225806451612903,0.0219552815108795467401617531885111932532,8552030.000000000000,0.7142857142857142,0.9285714285714286,0.8571428571428571,0.69,163.1800000000000000,982.5530000000000000,664.1220000000000000,0.51479143381861961200,13.18042772414993018200,14.28806002470144554800,15.9717110731114199,0.05681918803224200129,4.84853501656529806400,,13.87195344562237554600,25450.412166000000,10.144487216975231,23780.895000000000,1.07020413512611699434,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Safe
1318,VCB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,2.8174603174603175,9.2511978097193703,0,995111.405000000000,616408.960000000000,773406.098000000000,61526.479000000000,-0.00634091756807161507,0.0842490842490842,-0.10634015431063401543,0.0135737174486271442717429025852890143296,1724152.000000000000,0.5714285714285714,0.42857142857142855,0.35714285714285715,4.89,2934.6260000000000000,5428.9550000000000000,1762.4560000000000000,0.75340125840650639700,17.21715124798463450800,12.41360220141016243300,15.1737096153348870,0.21043994984126382520,1.14249085345084667600,130.6726105946037900,28.36958904278453552200,222595.184504160000,12.313110084634330,61526.479000000000,3.6178762074806849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safe
1374,VIB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,1.7063492063492063,,1,132506.950000000000,89687.957000000000,79574.941000000000,10119.049000000000,0.01928374655647382920,0.14197530864197530864,-0.27165354330708661417,0.0163603662223672145399372972646911073533,157669.300000000000,0.39285714285714285,0.14285714285714285,0.5714285714285714,4.61,455.9820000000000000,804.4990000000000000,234.5220000000000000,0.98037840938229363400,25.44324616304720600200,19.67753561580533318100,12.0948026835328102,0.10198564480650746678,2.48757704013136295600,47.55965216410863529400,12.70915702655511362000,12594.821127000000,9.4410409867803445,10119.049000000000,1.24466450621990268058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Safe
1428,VPB,2018,3,2018Q3,201809,2018-09-30,2018-09-28,HOSE,1.1071428571428571,1.1197809719370294,0,296216.159000000000,196150.699000000000,156441.918000000000,31986.964000000000,0.02142857142857142857,-0.03269447576099210823,-0.32758620689655172414,0.0162331310882576468946505837858683499402,4725332.500000000000,0.07142857142857142,0.7142857142857143,0.5,4.31,1399.1500000000000000,4497.2870000000000000,2747.8380000000000000,2.03693704762562282500,,,8.2605274761305887,0.07692343005472956915,3.39418105744602040900,50.76440051341753303500,4.63233199959877443500,68073.064496580000,11.128336885210920,31986.964000000000,2.1281502207142885,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Risky
99,ACB,2018,4,2018Q4,201812,2018-12-31,2018-12-28,HOSE,3.2539682539682540,,1,329333.241000000000,227983.048000000000,269998.503000000000,21017.899000000000,0.00612557427258805513,-0.11096075778078484438,0.06310679611650485437,0.0157673067530103682087422739865209214381,2451463.750000000000,0.6875,0.625,0.25,6.69,1356.1440000000000000,2125.4170000000000000,272.2150000000000000,0.91529448239240845000,15.95278004923955081100,11.85021067642527329700,14.6691799213613121,0.11923004791633106600,0.70770348236586032100,132.7441550525719600,,33747.833855430000,10.426671512179586,21017.899000000000,1.6056711403661232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Safe
143,BAB,2018,4,2018Q4,201812,2018-12-31,2018-12-28,HNX,0.99206349206349206349,,1,97030.568000000000,63385.797000000000,72534.422000000000,7084.8860000000000000,0.00000000000000000000,-0.00533807829181494662,-0.06833333333333333333,0.0038799289744617077073592333012510480280,6840.0000000000000000,0.625,0,0,2.99,208.4770000000000000,299.8820000000000000,40.4740000000000000,0.51347304771035532400,,,12.6954310909166358,0.15451614453265249576,0.63367702169997595700,174.3211266964722500,,11986.527447180000,9.3915385853210767,7084.8860000000000000,1.6918447872245227,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,Safe
205,BID,2018,4,2018Q4,201812,2018-12-31,2018-12-28,HOSE,3.0753968253968254,4.9336071184120465,0,1313037.674000000000,976333.888000000000,989671.155000000000,54693.106000000000,0.01185983827493261456,-0.04962025316455696203,0.5028022417934347,0.0232166825790870931188572178678336538673,1807492.000000000000,0.875,0.4375,0.75,3.16,1714.0900000000000000,6746.6380000000000000,4528.1700000000000000,0.72361958870241179200,14.19797807257134061100,15.10672132329268896600,23.0073707644250447,0.13150586906654012751,1.62237217385436664200,80.70034455087298119100,18.62828279249879579000,136646.823991700000,11.825154949166614,54693.106000000000,2.4984286683535581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Risky
321,CTG,2018,4,2018Q4,201812,2018-12-31,2018-12-28,HOSE,3.0158730158730159,9.4592744695414100,0,1164318.266000000000,851921.034000000000,825816.119000000000,67468.807000000000,-0.00225733634311512415,-0.28767123287671232877,-0.11864406779661016949,0.0242043559334409196260985373867280553779,5015193.500000000000,0.03125,0.9375,0.8125,-1,-687.1490000000000000,-1435.9480000000000000,582.5270000000000000,0.04899600287358350000,8.88769473404041570100,9.76193551455850213800,16.2571343376502863,0.14953966713858770295,1.13965689723410885600,92.13963263878862708800,15.32834032024141759700,68659.790591080000,11.136919017066455,67468.807000000000,1.01765235883124478546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safe
389,EIB,2018,4,2018Q4,201812,2018-12-31,2018-12-28,HOSE,3.2460317460317460,9.1772758384668036,0,152708.812000000000,103171.210000000000,118804.227000000000,14883.534000000000,-0.01403887688984881210,-0.03078556263269639066,-0.01083423618634886241,0.0204950854982711957154511727739474994877,2850332.500000000000,0.71875,0.6875,0.5625,-1.64,-246.6940000000000000,92.2460000000000000,401.5890000000000000,0.60030520398866754300,2.89514233312023840000,1.07583313810850761400,9.2602521686045801,0.20039275378787917264,2.26838908815659749600,45.94562375186540377600,,17006.639141910000,9.7413590845577432,14883.534000000000,1.14264791829077690823,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Risky
440,HDB,2018,4,2018Q4,201812,2018-12-31,2018-12-28,HOSE,0.97222222222222222222,0.98562628336755646817,0,216107.406000000000,121791.723000000000,128060.094000000000,16828.140000000000,0.0273972602739726,-0.22680412371134020619,-0.11634756995581737850,0.0209852546112386577027795220995850866064,1853590.000000000000,0.125,0.5,0.625,4.76,779.6570000000000000,1473.1050000000000000,352.4010000000000000,1.04030306793096504000,,,11.8420256784172226,0.21328946986386431190,,,,30031.657938000000,10.310007368844003,16828.140000000000,1.7846094659302811,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,Risky
489,KLB,2018,4,2018Q4,201812,2018-12-31,2018-12-28,HOSE,1.4285714285714286,,1,42329.878000000000,29219.085000000000,29206.157000000000,3758.1230000000000000,-0.03107861060329067642,-0.08620689655172413793,-0.10472972972972972973,0.0296752849148006964737164022733393897740,8140.6500000000000000,0.4375,0.0625,0.9375,1.58,58.8560000000000000,86.3430000000000000,12.7380000000000000,0.60790148678816071900,19.41537355561417981400,11.79736436623051791300,10.2635690742426472,0.20149409846661112516,0.83899444949531715000,106.1687026217951800,,3065.3637878000000000,8.0279215322895764,3758.1230000000000000,0.81566350750095193798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Risky
538,LPB,2018,4,2018Q4,201812,2018-12-31,2018-12-28,HOSE,1.2380952380952381,,1,175094.532000000000,117710.462000000000,124948.075000000000,10200.892000000000,0.00000000000000000000,-0.09826589595375722543,-0.07964601769911504425,0.0146290797679298265730913628837707280647,942064.100000000000,0.4375,0.25,0.125,1.32,133.5670000000000000,465.4790000000000000,266.9120000000000000,0.83446222318251683900,,,16.1646295245553036,0.07900644924813352413,1.06725880409578749400,114.4796156772254900,28.38655777250220048100,9320.3201520000000000,9.1399522581626136,10200.892000000000,0.91367697569977213757,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Safe
599,MBB,2018,4,2018Q4,201812,2018-12-31,2018-12-28,HOSE,3.2460317460317460,7.1649555099247091,0,362361.094000000000,211474.953000000000,239964.318000000000,34172.858000000000,-0.01160541586073500967,-0.14975041597337770383,-0.03036053130929791271,0.0154488432277066913961440404575846329669,7879299.500000000000,0.34375,1,0.1875,4.12,1388.5500000000000000,2499.5390000000000000,747.0840000000000000,1.17630926176890284700,16.15516747554841866400,8.98748910996311850900,9.6037690496943510,0.17649613437088585954,1.20401724884113332300,95.85269498394025766800,,41161.049534990000,10.625247688529357,34172.858000000000,1.2044953786127575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Growth
